GEOID,year,d16,state,st,poptotal,noncit,popu18,popu25,pop3o,pop324,vapacs,medage,incmed,incpc,gini,hs,ged,some1,some2,assoc,bacc,mast,prof,phd,enroll,pop_check,nothilat,white,black,amind,asian,hawpi,other,multi,hilat,white_prop,black_prop,amind_prop,asian_prop,hawpi_prop,other_prop,multi_prop,hilat_prop,nonwh_prop,lexp,health_index,hsplus,baccplus,mastplus,hsprop,baccprop,gradprop,attain_score,attain_index,enroll_prop,enroll_index,ed_index,inc_index,hdi,presvotes,tovep,tovap,toacs
45,2012,0,South Carolina,SC,4723723,128263,1080976,1572107,4557631,1406015,3514484,38.3,27902.269800000002,24572.8188,0.4684,796955,140843,192138,471966,281401,504036,212122,43582,31282,1201763,4723723,4473961,3016843,1295205,14189,59145,1738,5952,80889,249762,0.6386578975947573,0.27419156457734717,0.003003774776802111,0.012520844257802585,3.679301263008013e-4,0.001260023079253377,0.017123993087655647,0.052873972500080975,0.36134210240524267,77.02,4.591666666666665,2674325,791022,286986,0.8485567404150759,0.2509893337259362,0.09105995146616847,1.1906060256071807,4.604040170714538,0.8547298570783384,7.277995916523955,5.49535875265101,3.8516735475763637,4.597678766911701,1964118,0.563,0.536,0.5588638332113619
45,2016,1,South Carolina,SC,4961119,129824,1099964,1572643,4787590,1399114,3731331,39.1,29640,27016,0.4735,834907,146762,206995,506103,317549,591086,242201,53013,36206,1209286,4961119,4688328,3161469,1328097,13805,75511,2179,12827,94440,272791,0.6372491770505807,0.26770109727261127,0.0027826383523555875,0.015220558103927763,4.3921542700346434e-4,0.002585505407147057,0.019036027960627432,0.05498578042574669,0.3627508229494193,76.81,4.504166666666667,2934822,922506,331420,0.8661185736596629,0.27224805487776804,0.09780798211349291,1.236174610650924,4.9078307376728265,0.8643227070846264,7.552077345275042,5.789246273540231,4.270542622287374,4.811049728293776,2103027,0.5670000000000001,0.542,0.5636130914142969
46,2012,0,South Dakota,SD,833354,11903,204222,289062,799281,254989,617229,36.7,28580.763600000002,26546.3325,0.4335,153301,24705,31915,85933,53971,98719,29714,7488,7030,217047,833354,808585,698504,12629,70943,9516,460,1192,15341,24769,0.8381840130364767,0.015154424170280578,0.08512948878867804,0.011418916810863091,5.519863107394937e-4,0.0014303645269597314,0.018408743463162115,0.029722062892840257,0.16181598696352328,79.09,5.4541666666666675,492776,142951,44232,0.9053522741469653,0.262636599472342,0.08126520323649805,1.2492540768558054,4.995027179038702,0.8512014243751691,7.177183553576261,5.7224126372178885,4.018244635657394,5.005505964213679,363815,0.593,0.5760000000000001,0.5894327713053016
46,2016,1,South Dakota,SD,865454,16180,213901,299560,828912,263018,635373,36.8,31032,28585,0.4495,139760,24150,36532,87087,65093,111002,35829,9174,7256,218239,865454,833227,713315,14332,73570,12901,151,280,18678,32227,0.8242090278628327,0.016560094470647775,0.08500740651727301,0.014906627041991834,1.7447489987913858e-4,3.235296156699258e-4,0.02158173629101027,0.03723710330069536,0.17579097213716732,78.99,5.412499999999998,515883,163261,52259,0.9116247919221621,0.28850102669404515,0.09234768348842716,1.2924735021046343,5.283156680697561,0.8297492947250759,6.564265563573597,5.710192974989573,4.588726378311648,5.21491161538854,370093,0.586,0.5660000000000001,0.5824814715135833
47,2012,0,Tennessee,TN,6456243,164307,1494217,2119770,6226632,1890159,4797719,38.2,28236.2652,24883.7076,0.4732,1166971,266671,280224,641682,283901,680286,257964,69299,45255,1605001,6456243,6148485,4840886,1084643,12460,95459,2149,6115,106773,307758,0.7497992253389472,0.16799909792738593,0.0019299149675747955,0.014785533939785104,3.3285612081205743e-4,9.471452669919642e-4,0.01653794629477236,0.04766828014373065,0.25020077466105284,76.29,4.287500000000002,3692253,1052804,372518,0.8514414825135542,0.24277886660426573,0.0859034519527736,1.1801238010705934,4.534158673803956,0.8491354431029348,7.118155517226708,5.395490954944874,3.934170023306937,4.498103134723719,2458577,0.519,0.494,0.5124470607803416
47,2016,1,Tennessee,TN,6651194,179265,1503252,2123996,6412680,1885482,4968677,38.6,30164,27087,0.479,1199477,266460,291978,667520,328595,756055,303704,73385,49711,1578309,6651194,6303752,4929450,1105799,15049,115106,4732,8919,124697,347442,0.7411376062703929,0.16625571288403254,0.002262601271290538,0.01730606564776189,7.114512071065736e-4,0.0013409622392611012,0.018748062377973038,0.052237538102181354,0.25886239372960707,75.98,4.158333333333335,3936885,1182855,426800,0.8696074260502854,0.2612775054238847,0.09427464846909722,1.2251595799432675,4.834397199621783,0.8370851591264197,6.773861689326277,5.480885362856615,4.39203891591241,4.643143070267616,2508027,0.511,0.486,0.5047675668995992
48,2012,0,Texas,TX,26059203,2566227,6981175,9668824,24937723,8547344,16511801,33.9,30134.1573,26634.5577,0.4767,3385514,738983,1015898,2743789,1079819,2903294,1076580,240052,164154,7389940,26059203,16098293,11554528,3015396,61331,1037052,18488,31949,379549,9960910,0.44339529493668706,0.11571328562888128,0.0023535255471934424,0.03979599836572131,7.094614520635953e-4,0.001226016006705961,0.014564873683972607,0.3822415443787747,0.5566047050633129,78.62,5.258333333333335,13348083,4384080,1480786,0.8143852561310511,0.2674788667180911,0.09034482973212517,1.1722089525812673,4.481393017208449,0.8645890466090986,7.559687045974249,5.507491026797048,4.385176374641467,5.0264688138056055,7993851,0.496,0.41700000000000004,0.48412956285023057
48,2016,1,Texas,TX,27862596,2729342,7291694,10087316,26661365,8886085,17841560,34.5,31288,28714,0.48,3701336,773375,1073287,2796013,1259574,3362678,1281070,295098,196841,7603170,27862596,16979317,11843864,3270776,67038,1281698,20254,38404,457283,10883279,0.42508113745036535,0.11738949235024619,0.0024060213197650356,0.04600066698738337,7.269243684256844e-4,0.0013783353137661687,0.016412074452789683,0.3906053477572585,0.5749188625496346,78.81,5.3375,14739272,5135687,1773009,0.8292005526776512,0.2889229874297339,0.09974577053075957,1.2178693106381449,4.785795404254299,0.8556265216909359,7.303614905455312,5.625068571321303,4.645685833226427,5.186071682813406,8969226,0.514,0.434,0.5027153455191138
49,2012,0,Utah,UT,2855287,138244,887188,1213952,2703854,1062519,1829855,29.9,27755.2278,24380.6139,0.4244,327025,51438,130416,321066,159358,333947,119791,27527,23256,932634,2855287,2475854,2278904,27856,25822,61740,25284,3273,52975,379433,0.7981348284778378,0.009755936968858122,0.009043574253656463,0.021623045249041514,0.008855151863893192,0.001146294575641608,0.018553301296857373,0.13288786731421395,0.2018651715221622,79.86,5.775,1493824,504521,170574,0.9101274267593148,0.30738453758678147,0.10392393996350532,1.3214359043096016,5.47623936206401,0.8777574801015323,7.9359280029009245,6.296135575676315,3.8150407913087414,5.176565916706469,1017440,0.555,0.514,0.5560221984802074
49,2016,1,Utah,UT,3051217,145996,921847,1267973,2900413,1117169,1983374,30.7,30209,26993,0.4263,354303,50302,145106,327002,178193,381130,140249,33569,25987,973643,3051217,2630777,2401230,30915,26769,69181,28870,3070,70742,420440,0.7869745088599074,0.010132022730602248,0.008773220652611729,0.02267324808428899,0.009461798357835578,0.001006155904348986,0.023184847226532888,0.1377941981838722,0.21302549114009262,79.49,5.620833333333332,1635841,580935,199805,0.9173399714228675,0.3257742630845807,0.11204579967744178,1.35516003418489,5.701066894565932,0.8715270473849525,7.757915639570071,6.386683142900646,4.402374159060876,5.40655978418196,1131430,0.568,0.528,0.5704572107933249
50,2012,0,Vermont,VT,626011,8885,123889,191063,608333,173385,493237,42.4,30069.0387,30267.5454,0.4392,117535,14987,21569,49804,39279,95120,42576,10145,7664,154731,626011,616184,588138,6188,1910,8217,0,301,11430,9827,0.9395010630803612,0.009884810330808883,0.0030510645979064267,0.01312596743507702,0,4.808222219737353e-4,0.01825846510684317,0.015697807227029556,0.06049893691963881,80.24,5.933333333333332,398679,155505,60385,0.9166130204070372,0.3575254973008268,0.1388326880454675,1.4129712057533315,6.08647470502221,0.8924128384808374,8.354652528023927,6.842533979356115,4.370178264511935,5.619162880608123,299290,0.607,0.596,0.6067874064597749
50,2016,1,Vermont,VT,624594,11174,118684,185031,607520,167957,494736,43.1,32028,31836,0.4539,112116,16651,22489,53383,40499,92871,46671,12297,8016,143386,624594,612048,580616,7307,2113,9406,252,727,11627,12546,0.9295894613140696,0.011698799540181302,0.0033829975952378664,0.015059382574920668,4.034620889729969e-4,0.0011639561058863837,0.018615292494004104,0.020086648286727057,0.07041053868593039,79.7,5.708333333333334,404993,159855,66984,0.9213537081146502,0.36366800663386134,0.1523877123415756,1.437409427090087,6.249396180600581,0.8537066034758897,7.248760099311134,6.582517486837431,4.8077507034635385,5.653027467763335,315067,0.637,0.623,0.6368386371721484
51,2012,0,Virginia,VA,8185867,446436,1854632,2681101,7885760,2380994,5884799,37.5,35071.6176,34152.6051,0.4661,1176004,216287,325224,774019,395520,1132326,596854,133652,88672,2173528,8185867,7497895,5234502,1549541,15968,466958,5008,12497,213421,687972,0.6394560282985297,0.1892946709249002,0.0019506791400348918,0.05704441569842266,6.117861431171555e-4,0.001526655637087678,0.026071887070728123,0.08404387708717964,0.36054397170147034,79.2,5.500000000000002,4838558,1951504,819178,0.8789761453983693,0.35451170858125486,0.14881250174848487,1.382300355728109,5.882002371520727,0.9128658031057617,8.939022945878907,6.90100922964012,5.437139520992103,5.909470809363924,3854489,0.6609999999999999,0.607,0.654990765190111
51,2016,1,Virginia,VA,8411808,450469,1867560,2690635,8116753,2395580,6093779,38.2,36282,36206,0.4705,1147310,225526,347347,769322,438669,1241751,695229,142532,99173,2146237,8411808,7651197,5235564,1575478,19718,527900,6769,23107,262661,760611,0.6224065028588385,0.18729362343981223,0.002344085837432333,0.06275701965617855,8.047021520224903e-4,0.002746971875725171,0.031225272854539715,0.09042182132545108,0.3775934971411615,79.25,5.520833333333334,5106859,2178685,936934,0.8926244670454817,0.3808108931507577,0.16376606685377282,1.4372014270500122,6.248009513666748,0.8959153941842894,8.454725548122557,6.983581525152017,5.6723729967497505,6.024891194989225,3984631,0.6609999999999999,0.608,0.6538850522803665
53,2012,0,Washington,WA,6897012,434197,1585029,2251153,6643366,1997507,4877786,37.5,33598.0467,31363.0083,0.4498,921721,179506,366665,812150,448208,944631,372069,91575,63240,1718203,6897012,6089416,4927042,239399,84746,504801,38963,8885,285580,807596,0.7143734127184351,0.03471053841866594,0.012287349942264852,0.07319126021529324,0.0056492579685231805,0.0012882390229276097,0.041406336541099244,0.11709360517279077,0.28562658728156487,80.15,5.895833333333336,4199765,1471515,526884,0.9039802972927073,0.3167369048436468,0.11340938241991416,1.3341265845562682,5.560843897041789,0.8601737065251837,7.433534472148105,6.185074088743894,5.139545879154433,5.722752325766761,3125516,0.648,0.586,0.6407652980266046
53,2016,1,Washington,WA,7288000,485424,1629061,2291445,7024743,2028188,5173515,37.7,36353,35284,0.4591,917047,194739,374392,804380,491450,1098509,472318,109063,75820,1744806,7288000,6381549,5053546,254841,79382,591025,46683,10670,345402,906451,0.6934064215148189,0.034967206366630074,0.010892151481888036,0.08109563666300769,0.00640546103183315,0.0014640504939626784,0.047393249176728866,0.12437582327113063,0.3065935784851811,80.3,5.958333333333332,4537718,1755710,657201,0.9081693286674519,0.35138410364741307,0.13153082473824465,1.3910842570531097,5.940561713687398,0.8602782385064895,7.436521100185417,6.439214842520071,5.685926869603342,6.019859108429591,3317019,0.647,0.583,0.6411538383478157
54,2012,0,West Virginia,WV,1855413,11917,384220,559212,1793653,497452,1459276,41.5,27770.9823,23537.223,0.4638,439338,86894,74059,171674,81746,147257,66360,18384,9683,419145,1855413,1831692,1721901,60452,2016,12057,445,1114,33707,23721,0.9280418968714782,0.03258142526758193,0.0010865505415775356,0.006498283670535886,2.3983878521924767e-4,6.004054083915549e-4,0.018166844794124004,0.012784754661091628,0.0719581031285218,75.28,3.866666666666667,1095395,241684,94427,0.8450811255353143,0.1864556500110708,0.07284904115951153,1.1043858167058966,4.029238778039311,0.8425838070808842,6.930965916596693,4.996481157558438,3.8189750006503775,4.194201275400526,670438,0.46299999999999997,0.455,0.4594319374813264
54,2016,1,West Virginia,WV,1831102,15776,376883,539345,1769689,477932,1438443,42.3,27617,24769,0.4711,422721,89507,74822,158855,95794,162243,78802,16651,11061,394881,1831102,1804319,1684936,68738,3734,13777,404,3361,29369,26783,0.9201759377686224,0.03753914309525084,0.0020392091756767238,0.007523884524182706,2.2063216576684422e-4,0.0018355067057979294,0.016038975436649623,0.014626711128052944,0.07982406223137761,74.87,3.6958333333333355,1110456,268757,106514,0.8596477510863111,0.20805538502984694,0.08245668496474182,1.1501598210808999,4.334398807205999,0.8262284174317686,6.463669069479103,5.044155561297034,3.7804265224779847,4.130607067105492,714423,0.502,0.49200000000000005,0.49666410139296446
55,2012,0,Wisconsin,WI,5726398,141095,1316750,1872228,5522281,1668111,4268553,38.8,31549.9617,28351.7982,0.4401,1112713,135298,259585,557106,386784,688002,255462,61488,41201,1500226,5726398,5371999,4738842,352680,48138,135516,829,3096,92898,354399,0.8275432479544733,0.06158845403340809,0.008406331519394914,0.023665138189835913,1.4476814220737015e-4,5.406540027430856e-4,0.016222763419517817,0.06188864273841951,0.17245675204552668,79.73,5.720833333333335,3497639,1046153,358151,0.9074947394640092,0.27143405713811275,0.09292558449679178,1.2718543810989138,5.145695873992758,0.8993562179015665,8.553034797187616,6.281475515057711,4.7034913233621385,5.529006552932184,3068434,0.7290000000000001,0.695,0.7188464100129481
55,2016,1,Wisconsin,WI,5778709,141998,1284991,1845380,5576816,1643487,4351720,39.4,32038,30902,0.4498,1083082,139525,272788,539603,420412,758503,288536,69338,43798,1428041,5778709,5391694,4718160,355473,48653,154748,987,3230,110443,387015,0.8164730219154486,0.0615142586345843,0.008419354565180562,0.026778991639828203,1.7079939481292448e-4,5.589483741091652e-4,0.019112054266792116,0.06697257120924414,0.18352697808455143,79.37,5.570833333333335,3615585,1160175,401672,0.9192175381210166,0.294960070718722,0.1021201125052087,1.3162977213449472,5.441984808966315,0.8689092155885626,7.6831204453875035,6.189030021106711,4.809915032347006,5.494059854480472,2976150,0.695,0.662,0.6839019973711544
56,2012,0,Wyoming,WY,576412,10876,136610,195470,554038,173096,428926,36.9,30955.4919,29211.9939,0.4166,95341,20290,33188,68136,38055,64409,20963,4466,4440,154543,576412,522096,487672,5311,10328,5520,59,151,13055,54316,0.8460476187171676,0.009213895616329987,0.017917739394738487,0.009576483487505465,1.0235734162369972e-4,2.619653997487908e-4,0.022648730421989827,0.09423120962089616,0.1539523812828324,78.51,5.212500000000002,349288,94278,29869,0.91690598568811,0.24748649400696168,0.07840826162512929,1.2428007413202011,4.952004942134674,0.8928167028700836,8.36619151057382,6.090067131614389,4.571612263785055,5.255078150651527,249061,0.586,0.564,0.580661932361293
56,2016,1,Wyoming,WY,585501,10847,140860,194707,562405,171611,433794,37.2,31526,30042,0.436,93204,21420,30127,67834,45601,67845,26068,6551,5453,151204,585501,529237,494078,5400,12328,5815,173,211,11232,56264,0.8438550916223884,0.009222870669734125,0.021055472151200426,0.009931665360093322,2.954734492340747e-4,3.6037513172479634e-4,0.019183570993046982,0.09609548062257793,0.15614490837761164,78.93,5.387500000000003,364103,105917,38072,0.9317005890571504,0.2710302614676786,0.09742217127182096,1.3001530217966502,5.334353478644335,0.8810857112889033,8.031020322540098,6.233242426609589,4.698223822350177,5.403539550915382,255849,0.595,0.573,0.5897937730812322
